article_id,date,country,headline,news_topic,true_label,event_month,severity_weight,difficulty,hard_case_type,is_hard_case
ART010402,2024-04-22,Bolivia,"Bolivia's parliament opens a new session focused on municipal finance rules, while labor unions press for wage talks [543]",politics,other,,0,easy,none,no
ART010403,2024-04-22,Bolivia,"Editors in Bolivia compare today's political mood with the 2017 institutional rupture, without any sign of an immediate rupture in state institutions [113]",politics,other,,0,hard,historical_reference,yes
ART010404,2024-04-22,Bolivia,"Bolivia and Peru and Chile open talks on regional power links, as ministers seek financing for transport links [900]",international,other,,0,easy,none,no
ART010405,2024-04-22,Thailand,"Thailand's central bank keeps rates unchanged as electricity tariffs stay under review, with traders expecting a stable harvest season [154]",economy,other,,0,easy,none,no
ART010406,2024-04-22,Thailand,"Teachers in Bangkok suspend a strike while negotiations continue over teacher salaries, while parents and students call for clarity [359]",society,other,,0,easy,none,no
ART010407,2024-04-22,Thailand,"General Preecha Anurak denies coup rumors after an overnight deployment near Bangkok, while opposition parties demand more transparency [177]",politics,other,,0,hard,denial_or_rumor,yes
ART010408,2024-04-23,Guinea,"Aissatou Diallo asks for parliamentary hearings on port modernization in Guinea, after talks with coalition deputies [429]",politics,other,,0,easy,none,no
ART010409,2024-04-23,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, with traders expecting a stable harvest season [573]",economy,other,,0,easy,none,no
ART010410,2024-04-23,Guinea,"Finance officials in Guinea revise growth expectations after a stronger quarter, as investors watch inflation data [625]",economy,other,,0,easy,none,no
ART010411,2024-04-23,Mali,"Finance officials in Mali revise growth expectations after a stronger quarter, while the finance ministry revises forecasts [222]",economy,other,,0,easy,none,no
ART010412,2024-04-23,Mali,"Business leaders in Bamako warn that port delays are raising costs for importers, after exporters reported stronger shipments [526]",economy,other,,0,easy,none,no
ART010413,2024-04-23,Mali,"Mali's central bank keeps rates unchanged as import bills fall after a good harvest, with traders expecting a stable harvest season [498]",economy,other,,0,easy,none,no
ART010414,2024-04-23,Tunisia,"Business leaders in Tunis warn that port delays are raising costs for importers, as investors watch inflation data [578]",economy,other,,0,easy,none,no
ART010415,2024-04-23,Tunisia,"Arab Maghreb Union envoys visit Tunis to discuss border trade rules, while diplomats prepare a joint communiqué [294]",international,other,,0,easy,none,no
ART010416,2024-04-23,Tunisia,"General Hatem Baccar denies coup rumors after an overnight deployment near Tunis, but social media chatter keeps markets on edge [455]",politics,other,,0,hard,denial_or_rumor,yes
ART010417,2024-04-23,Bolivia,"Quispe rejects calls for a cabinet reshuffle during talks in La Paz, ahead of next month's budget session [457]",politics,other,,0,easy,none,no
ART010418,2024-04-23,Bolivia,"Movement for National Renewal lawmakers propose routine updates to court budgeting and case management, as reformers argue that efficiency is being mistaken for politicization [879]",law,other,,0,hard,institutional_reform_noise,yes
ART010419,2024-04-23,Bolivia,"Andean Community envoys visit La Paz to discuss customs reform, amid new talks on migration and trade [545]",international,other,,0,easy,none,no
ART010420,2024-04-23,Thailand,"Diplomats say Thailand wants a broader regional deal on border trade rules, while diplomats prepare a joint communiqué [850]",international,other,,0,easy,none,no
ART010421,2024-04-23,Thailand,"Government spokesmen in Thailand say there is no plan to rewrite presidential term rules, after images of armored vehicles circulated online [463]",security,other,,0,hard,denial_or_rumor,yes
ART010422,2024-04-23,Thailand,"Student leaders in Thailand denounce a 'civilian coup' against campus unions after permit changes, as analysts caution that the metaphor may confuse external observers [605]",politics,other,,0,hard,metaphorical_language,yes
ART010423,2024-04-24,Guinea,"Supreme Council of Magistrates opens consultations on case backlogs and court staffing, while bar associations follow the case closely [898]",law,other,,0,easy,none,no
ART010424,2024-04-24,Guinea,"Guinea signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links [612]",international,other,,0,easy,none,no
ART010425,2024-04-24,Guinea,"Guinea signs a memorandum on transport corridors and trade facilitation, amid new talks on migration and trade [273]",international,other,,0,easy,none,no
ART010426,2024-04-24,Mali,"Mali's central bank keeps rates unchanged as import bills fall after a good harvest, as investors watch inflation data [372]",economy,other,,0,easy,none,no
ART010427,2024-04-24,Mali,"Government spokesmen in Mali say there is no plan to rewrite presidential term rules, after images of armored vehicles circulated online [911]",politics,other,,0,hard,denial_or_rumor,yes
ART010428,2024-04-24,Mali,"General Abdoulaye Maiga denies coup rumors after an overnight deployment near Bamako, as lawyers ask the cabinet to publish the full draft decree [578]",politics,other,,0,hard,denial_or_rumor,yes
ART010429,2024-04-24,Tunisia,"Tunisia's parliament opens a new session focused on electricity arrears, after talks with coalition deputies [320]",politics,other,,0,easy,none,no
ART010430,2024-04-24,Tunisia,"Diplomats in Tunis discuss whether term-limit tensions in Guinea could disrupt regional summits, even though domestic institutions remain unchanged [980]",international,other,,0,hard,foreign_event_reference,yes
ART010431,2024-04-24,Tunisia,"Interior officials in Tunisia announce new steps against cross-border livestock theft, while aid groups ask for more safeguards on the route [487]",security,other,,0,easy,none,no
ART010432,2024-04-24,Bolivia,"Business leaders in La Paz warn that port delays are raising costs for importers, after exporters reported stronger shipments [893]",economy,other,,0,easy,none,no
ART010433,2024-04-24,Bolivia,"Lithium exporters in Bolivia welcome a new logistics package, after exporters reported stronger shipments [750]",economy,other,,0,easy,none,no
ART010434,2024-04-24,Bolivia,"Diplomats say Bolivia wants a broader regional deal on migration procedures, as ministers seek financing for transport links [615]",international,other,,0,easy,none,no
ART010435,2024-04-24,Thailand,"Prime Minister Aran Chaiyasit meets coalition lawmakers as Thailand debates grain reserves, after talks with coalition deputies [405]",politics,other,,0,easy,none,no
ART010436,2024-04-24,Thailand,"University researchers in Bangkok publish a report on lessons from the 2020 constitutional crisis, as investors ask whether the comparison is overdone [418]",politics,other,,0,hard,historical_reference,yes
ART010437,2024-04-24,Thailand,"Constitutional Court reviews technical amendments to election administration rules in Bangkok, as reformers argue that efficiency is being mistaken for politicization [946]",law,other,,0,hard,institutional_reform_noise,yes
ART010438,2024-04-25,Guinea,"Supreme Council of Magistrates opens consultations on case backlogs and court staffing, while bar associations follow the case closely [105]",law,other,,0,easy,none,no
ART010439,2024-04-25,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, while the finance ministry revises forecasts [545]",economy,other,,0,easy,none,no
ART010440,2024-04-25,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, as investors watch inflation data [375]",economy,other,,0,easy,none,no
ART010441,2024-04-25,Mali,"Opposition speakers accuse ministers of a 'third-term mindset' even as no amendment reaches parliament, while government allies dismiss the phrase as campaign theater [680]",politics,other,,0,hard,metaphorical_language,yes
ART010442,2024-04-25,Mali,"President Ibrahim Sissoko meets coalition lawmakers as Mali debates fuel subsidies, after talks with coalition deputies [611]",politics,other,,0,easy,none,no
ART010443,2024-04-25,Mali,"Interior officials in Mali announce new steps against bandit attacks on traders, after commanders briefed lawmakers on the operation [683]",security,other,,0,easy,none,no
ART010444,2024-04-25,Tunisia,"Opposition speakers accuse ministers of a 'third-term mindset' even as no amendment reaches parliament, as analysts caution that the metaphor may confuse external observers [297]",politics,other,,0,hard,metaphorical_language,yes
ART010445,2024-04-25,Tunisia,"Flood mitigation plans dominate local radio in Tunis after heavy rain, after a late-night meeting with ministers [928]",society,other,,0,easy,none,no
ART010446,2024-04-25,Tunisia,"General Hatem Baccar denies coup rumors after an overnight deployment near Tunis, after images of armored vehicles circulated online [673]",security,other,,0,hard,denial_or_rumor,yes
ART010447,2024-04-25,Bolivia,"Movement for National Renewal lawmakers propose routine updates to court budgeting and case management, while opposition parties search for broader political meaning in a narrow legal change [214]",law,other,,0,hard,institutional_reform_noise,yes
ART010448,2024-04-25,Bolivia,"Bolivia signs a memorandum on transport corridors and trade facilitation, before a regional summit in the capital [821]",international,other,,0,easy,none,no
ART010449,2024-04-25,Bolivia,"Bolivia signs a memorandum on transport corridors and trade facilitation, amid new talks on migration and trade [619]",international,other,,0,easy,none,no
ART010450,2024-04-25,Thailand,"Cabinet decrees transfer case-allocation authority away from Constitutional Court administrators in Thailand, prompting opposition parties to accuse the executive of court-packing",law,judiciary_weakening,,1,hard,soft_positive,yes
